area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;240250;001801;036;06;1;06;1;7;5;1;5; ;1;1;3;4; ;5;2;1; ; ;6;2;240150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;164,280738633811;3; ;253,857142857143;0;0;0; ; ; ; ; ;240250001801;24025000180103606;240250001801036061;24025000180103606106;202306
1;240250;001801;036;06;1;07;1;1;5;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;164,280738633811; ; ;253,857142857143;0;0;0; ; ; ; ; ;240250001801;24025000180103606;240250001801036061;24025000180103606107;202306
1;240250;001801;036;07;1;01;1;38;1;10;10;5;2; ; ; ;5;6;4; ; ; ;6;1; ;1;1; ; ; ; ; ;70; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4781;5211;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;20;6;1;2;3;1;1;70; ; ; ; ; ; ; ; ; ; ; ;5;6000;1;250;3600; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;164,280738633811;4;2650;441,666666666667;0;0;1;1; ;1;5;7;240250001801;24025000180103607;240250001801036071;24025000180103607101;202306
1;240250;001801;036;07;1;02;2;35;2;10;10;5;2; ; ; ;5;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;70; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4781;5211;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;6;1;2;3;1;1;70; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;164,280738633811;3; ;441,666666666667;0;0;5;1; ;1;5;7;240250001801;24025000180103607;240250001801036071;24025000180103607102;202306
1;240250;001801;036;07;1;03;2;19;3;10;10;6;2; ; ; ;17;7;3; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;164,280738633811;4; ;441,666666666667;0;0;9; ; ; ; ; ;240250001801;24025000180103607;240250001801036071;24025000180103607103;202306
1;240250;001801;036;07;1;04;2;15;3;10;10;6;1;1;3;4; ;7;1; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;164,280738633811;4; ;441,666666666667;0;0;9; ; ; ; ; ;240250001801;24025000180103607;240250001801036071;24025000180103607104;202306
1;240250;001801;036;07;1;05;2;13;3;10;10;6;1;1;3;4; ;5;9;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;164,280738633811;3; ;441,666666666667;0;0;0; ; ; ; ; ;240250001801;24025000180103607;240250001801036071;24025000180103607105;202306
1;240250;001801;036;07;1;06;1;4;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;164,280738633811; ; ;441,666666666667;0;0;0; ; ; ; ; ;240250001801;24025000180103607;240250001801036071;24025000180103607106;202306
1;240250;002505;049;03;1;01;1;59;1;10;10;1;2; ; ; ;11;6;2; ; ; ;6;1; ;1;1; ; ; ; ; ;5;3; ;3;1;40; ;4;4; ; ; ; ; ; ; ; ;4540;7231;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;33;9;1;1;3;2;1;10; ; ; ; ; ; ; ; ; ; ; ;5;150;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3;150;218,666666666667;0;0;2;1; ;2;7;7;240250002505;24025000250504903;240250002505049031;24025000250504903101;202306
1;240250;002505;049;03;1;02;2;52;2;10;10;1;2; ; ; ;8;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;6;6; ;4; ; ;5; ; ; ; ; ; ; ; ; ; ;5610;9411;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;9;1;1;3;2;1;6; ; ; ; ; ; ; ; ; ; ; ;5;80;1;10;40; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3;50;218,666666666667;0;0;4;1; ;2;9;9;240250002505;24025000250504903;240250002505049031;24025000250504903102;202306
1;240250;002505;049;03;1;03;1;21;3;1;10;6;2; ; ; ;5;7;3; ; ; ;6;1; ;1;1; ; ; ; ; ;48; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4752;9333;2; ; ; ;3;2;2;2;1;1;1;2;2;2;1;1;0;1;1;7;1;1;1;48; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;408;42;1;6; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;4;456;218,666666666667;0;0;1;1; ;1;9;7;240250002505;24025000250504903;240250002505049031;24025000250504903103;202306
1;240250;002505;049;04;1;01;2;55;1;10;10;2;2; ; ; ;11;4;6;1; ; ;6;2;130250;3;1; ; ; ; ; ;16;9; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ;5610;5120;2; ; ; ;2;1;2;2;2;2;2;2;2;2;2;2;4;1;1;8;3;1;1;16; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;80;0;1;20; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3;100;229,833333333333;0;0;4;1; ;1;5;9;240250002505;24025000250504904;240250002505049041;24025000250504904101;202306
1;240250;002505;049;04;1;02;2;34;3;1;10;2;2; ; ; ;2;9;5; ;1;30110301;6;2;90156;3;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4773;5223;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;2;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;408;42;1;3; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;5;453;229,833333333333;0;0;1;1; ;1;5;7;240250002505;24025000250504904;240250002505049041;24025000250504904102;202306
1;240250;002505;049;04;1;03;2;26;3;1;10;1;2; ; ; ;2;9;5; ;1;30410302;6;1; ;3;1; ; ; ; ; ;25;2; ;3;1;15; ;1;4; ; ; ; ; ; ; ; ;4711;5230;2; ; ; ;3;1;2;2;1;1;1;2;2;2;1;1;0;1;2; ; ; ;1;25; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;260;23;1;55; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;5;338;229,833333333333;0;0;2;1; ;1;5;7;240250002505;24025000250504904;240250002505049041;24025000250504904103;202306
1;240250;002505;049;04;1;04;1;26;4;1;10;1;1;3;3;1; ;8;2; ;2; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8121;9112;2; ; ; ;3;2;2;1;1;1;1;2;2;2;1;1;0;1;1;10;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;408;42;1;33; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;5;483;229,833333333333;0;0;1;1; ;1;9;14;240250002505;24025000250504904;240250002505049041;24025000250504904104;202306
1;240250;002505;049;04;1;05;1;15;5;1;10;6;1;2;1;4; ;5;10;1; ; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;5;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3; ;229,833333333333;0;0;9; ; ; ; ; ;240250002505;24025000250504904;240250002505049041;24025000250504904105;202306
1;240250;002505;049;04;1;06;1;4;5;1;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796; ; ;229,833333333333;0;0;0; ; ; ; ; ;240250002505;24025000250504904;240250002505049041;24025000250504904106;202306
1;240250;002505;049;06;1;01;2;67;1;10;10;4;2; ; ; ;1;6;3; ; ; ;6;1; ;2;1; ; ; ; ; ;10;9; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ;3100;1321;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;35;6;1;12;1;1;1;10; ; ; ; ; ; ; ; ; ; ; ;5;8000;2; ;6000; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3;2000;629,428571428571;0;0;1;1; ;1;1;3;240250002505;24025000250504906;240250002505049061;24025000250504906101;202306
1;240250;002505;049;06;1;02;1;43;3;10;10;2;2; ; ; ;11;9;2; ;2; ;6;1; ;2;1; ; ; ; ; ;60; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;3100;4311;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;18;1;1;12;1;1;1;60; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;450;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;5;450;629,428571428571;0;0;1;1; ;1;4;3;240250002505;24025000250504906;240250002505049061;24025000250504906102;202306
1;240250;002505;049;06;1;03;1;42;3;10;10;6;2; ; ; ;11;6;6; ; ; ;6;2;240156;2;1; ; ; ; ; ;60; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;3100;5223;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;18;1;1;12;1;1;1;60; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;600;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;4;600;629,428571428571;0;0;1;1; ;1;5;3;240250002505;24025000250504906;240250002505049061;24025000250504906103;202306
1;240250;002505;049;06;1;04;2;35;3;1;10;2;2; ; ; ;2;9;6; ;1;30910302;6;1; ;2;1; ; ; ; ; ;59; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4730;5221;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;4;6;1;1;3;1;2;56;3;0;9499;2359;2; ;1;1;25;1;1;1;900;2; ;450; ; ; ; ;300;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;5;750;629,428571428571;0;0;1;1; ;1;5;7;240250002505;24025000250504906;240250002505049061;24025000250504906104;202306
1;240250;002505;049;06;1;05;1;27;3;1;10;6;2; ; ; ;2;9;5; ;1;30410302;6;1; ;2;1; ; ; ; ; ;52; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;6419;4211;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;3;1;2; ; ; ;1;52; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;550;50;1;6; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;5;606;629,428571428571;0;0;1;1; ;1;4;11;240250002505;24025000250504906;240250002505049061;24025000250504906105;202306
1;240250;002505;049;06;1;06;2;13;5;1;10;6;1;1;3;4; ;5;8;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3; ;629,428571428571;0;0;0; ; ; ; ; ;240250002505;24025000250504906;240250002505049061;24025000250504906106;202306
1;240250;002505;049;06;1;07;2;11;5;1;10; ;1;1;3;4; ;5;6;1; ; ;6;2;90150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3; ;629,428571428571;0;0;0; ; ; ; ; ;240250002505;24025000250504906;240250002505049061;24025000250504906107;202306
1;240250;002505;049;07;1;01;1;65;1;1;10;1;2; ; ; ;1;6;3; ; ; ;6;2;10950;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;1;600;1;400;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3; ;500;0;0;9; ; ; ; ; ;240250002505;24025000250504907;240250002505049071;24025000250504907101;202306
1;240250;002505;049;07;1;02;2;64;2;10;10;1;2; ; ; ;1;6;3; ; ; ;6;2;90650;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3; ;500;0;0;9; ; ; ; ; ;240250002505;24025000250504907;240250002505049071;24025000250504907102;202306
1;240250;002505;049;09;1;01;1;85;1;10;10;2;2; ; ; ;1;4;6;1; ; ;3;2;130150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2412;217,6699691796;3; ; ; ; ;9; ; ; ; ; ;240250002505;24025000250504909;240250002505049091;24025000250504909101;202306
1;240250;002602;035;01;1;01;2;78;1;10;10;4;2; ; ; ;1;1; ;2; ; ;6;2;240154;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;1; ;59,875;1;0;9; ; ; ; ; ;240250002602;24025000260203501;240250002602035011;24025000260203501101;202306
1;240250;002602;035;01;1;02;1;60;3;10;10;5;2; ; ; ;11;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;20;3; ;1;1;15; ;4;4; ; ; ; ; ; ; ; ;3319;7318;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;4;1;1;3;2;1;25; ; ; ; ; ; ; ; ; ; ; ;5;200;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;3;200;59,875;1;0;2;1; ;2;7;3;240250002602;24025000260203501;240250002602035011;24025000260203501102;202306
1;240250;002602;035;01;1;03;2;53;3;10;10;2;2; ; ; ;11;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;6;9; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ;4789;5211;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;15;9;1;1;3;2;2;4;2;0;1410;7531;6;2;9;1;1;3;2;5;480;2; ;400; ; ; ; ;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;3;105;59,875;1;0;4;1; ;2;5;7;240250002602;24025000260203501;240250002602035011;24025000260203501103;202306
1;240250;002602;035;01;1;04;2;65;4;10;10;5;2; ; ; ;11;4;6;1; ; ;6;2;120150;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;3; ;59,875;1;0;9; ; ; ; ; ;240250002602;24025000260203501;240250002602035011;24025000260203501104;202306
1;240250;002602;035;01;1;05;1;34;5;10;10;1;1;3;1;4; ;7;2; ; ; ;6;1; ;5;1; ; ; ; ; ;21;3; ;3;1;20; ;1;4; ; ; ; ; ; ; ; ;3319;7318;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;4;1;1;3;2;1;25; ; ; ; ; ; ; ; ; ; ; ;5;120;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;4;120;59,875;1;0;2;1; ;2;7;3;240250002602;24025000260203501;240250002602035011;24025000260203501105;202306
1;240250;002602;035;01;1;06;1;10;7;10;10; ;1;2;1;4; ;5;5;1; ; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;3; ;59,875;1;0;0; ; ; ; ; ;240250002602;24025000260203501;240250002602035011;24025000260203501106;202306
1;240250;002602;035;01;1;07;1;0;7;10;10; ; ; ; ; ; ; ; ; ; ; ; ;2;240150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505; ; ;59,875;1;0;0; ; ; ; ; ;240250002602;24025000260203501;240250002602035011;24025000260203501107;202306
1;240250;002602;035;01;1;08;2;31;9;10;10;1;2; ; ; ;11;6;6; ; ; ;6;2;240350;7;1; ; ; ; ; ;4;3; ;1;1;10; ;4;4; ; ; ; ; ; ; ; ;3290;7317;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;9;1;1;3;2;1;8; ; ; ; ; ; ; ; ; ; ; ;5;0;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;50;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;4;0;59,875;1;0;2;1; ;2;7;3;240250002602;24025000260203501;240250002602035011;24025000260203501108;202306
1;240250;002602;035;01;2;01;1;55;1;10;10;1;2; ; ; ;11;6;2; ; ; ;6;2;90150;2;1; ; ; ; ; ;14;3; ;1;1;10; ;1;4; ; ; ; ; ; ; ; ;5224;9333;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;4;1;1;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5;90;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;3;90;105;0;0;2;1; ;2;9;8;240250002602;24025000260203501;240250002602035012;24025000260203501201;202306
1;240250;002602;035;01;2;02;2;54;2;10;10;1;2; ; ; ;11;4;6;1; ; ;6;1; ;2;1; ; ; ; ; ;25;9; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ;4711;5223;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;3;3;2;1;25; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;120;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;3;120;105;0;0;4;1; ;2;5;7;240250002602;24025000260203501;240250002602035012;24025000260203501202;202306
1;240250;002602;035;02;1;01;1;45;1;10;10;5;2; ; ; ;11;9;5; ;1;30720703;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4630;5221;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;6;1;5;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;5000;1;10;3000; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;5;2010;360;0;0;1;1; ;1;5;7;240250002602;24025000260203502;240250002602035021;24025000260203502101;202306
1;240250;002602;035;02;1;02;2;42;2;10;10;5;2; ; ; ;15;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;20;3; ;1;1;15; ;4;4; ; ; ; ; ; ; ; ;1410;7531;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;9;1;1;3;2;1;25; ; ; ; ; ; ; ; ; ; ; ;5;150;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;4;150;360;0;0;2;1; ;2;7;3;240250002602;24025000260203502;240250002602035021;24025000260203502102;202306
1;240250;002602;035;02;1;03;1;17;3;10;10;6;1;2;3;4; ;7;2; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;4; ;360;0;0;9; ; ; ; ; ;240250002602;24025000260203502;240250002602035021;24025000260203502103;202306
1;240250;002602;035;02;1;04;1;12;3;10;10;6;1;2;3;4; ;5;8;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;3; ;360;0;0;0; ; ; ; ; ;240250002602;24025000260203502;240250002602035021;24025000260203502104;202306
1;240250;002602;035;02;1;05;2;8;3;10;10; ;1;1;3;4; ;5;3;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2413;567,904386683505;3; ;360;0;0;0; ; ; ; ; ;240250002602;24025000260203502;240250002602035021;24025000260203502105;202306
