area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;estrato;fexp;upm;id_vivienda;id_hogar;periodo
2;91850;907702;009;04;1;3;1;3;3;4;3;1;2;3;2;0;1;4;2; ; ;1; ; ;2;3;1;2;4;0923;197,800189077442;091850907702;09185090770200904;091850907702009041;202012
2;91850;907702;009;05;1;3;1;3;2;4;2;1;2;3;2;0;1;1;3; ; ;1; ; ;2;3;3;4;4;0923;197,800189077442;091850907702;09185090770200905;091850907702009051;202012
2;91850;907702;009;06;1;1;1;3;2;4;2;1;2;3;2;0;1;1;5;3;2;1; ; ;2;3;1;4;4;0923;197,800189077442;091850907702;09185090770200906;091850907702009061;202012
2;91850;907702;009;07;1;3;1;3;2;7;3;1;1;3;2;0;1;1;4; ; ;1; ; ;2;3;1;4;4;0923;197,800189077442;091850907702;09185090770200907;091850907702009071;202012
2;91850;907702;009;08;1;4;5;3;2;5;2;6;3;1;0;0;2;1;5;3;3;1; ; ;2;3;1;4;4;0923;197,800189077442;091850907702;09185090770200908;091850907702009081;202012
2;91950;900901;009;01;1;3;1;3;2;4;2;1;2;2;1;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;340,501833830063;091950900901;09195090090100901;091950900901009011;202012
2;91950;900901;009;02;1;3;1;3;2;4;2;1;2;2;1;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;340,501833830063;091950900901;09195090090100902;091950900901009021;202012
2;91950;900901;009;03;1;3;1;3;1;2;1;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0923;340,501833830063;091950900901;09195090090100903;091950900901009031;202012
2;91950;900901;009;04;1;3;1;3;2;7;3;1;3;2;1;0;1;1;4; ; ;5; ; ;4;1;1;4;4;0923;340,501833830063;091950900901;09195090090100904;091950900901009041;202012
2;91950;900901;009;05;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;6; ; ;4;1;1;4;3;0923;340,501833830063;091950900901;09195090090100905;091950900901009051;202012
2;91950;900901;009;06;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;6; ; ;4;1;1;4;3;0923;340,501833830063;091950900901;09195090090100906;091950900901009061;202012
2;91950;900901;009;07;1;3;1;2;2;4;2;1;2;2;1;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;340,501833830063;091950900901;09195090090100907;091950900901009071;202012
2;91951;900801;009;01;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;3;1;4;4;0923;275,835798672523;091951900801;09195190080100901;091951900801009011;202012
2;91951;900801;009;02;1;1;1;3;2;4;1;1;2;3;2;0;1;1;2; ; ;5; ; ;2;1;1;4;4;0923;275,835798672523;091951900801;09195190080100902;091951900801009021;202012
2;91951;900801;009;03;1;3;1;3;3;4;2;1;2;3;2;0;1;1;2; ; ;4; ; ;4;3;1;4;4;0923;275,835798672523;091951900801;09195190080100903;091951900801009031;202012
2;91951;900801;009;04;1;1;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;275,835798672523;091951900801;09195190080100904;091951900801009041;202012
2;91951;900801;009;05;1;3;1;3;2;5;2;1;3;3;2;0;1;1;4; ; ;5; ; ;4;2;1;4;4;0923;275,835798672523;091951900801;09195190080100905;091951900801009051;202012
2;91951;900801;009;06;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;3;1;4;4;0923;275,835798672523;091951900801;09195190080100906;091951900801009061;202012
2;91951;900801;009;07;1;2;5;3;3;5;3;5;3;3;2;0;1;1;2; ; ;5; ; ;4;3;1;4;4;0923;275,835798672523;091951900801;09195190080100907;091951900801009071;202012
2;91953;000301;005;01;1;1;1;3;2;5;2;1;2;2;1;0;1;1;2; ; ;5; ; ;4;1;1;2;4;0921;273,577492513598;091953000301;09195300030100501;091953000301005011;202012
2;91953;000301;005;02;1;1;1;3;2;4;1;1;2;4;3;0;1;1;3; ; ;5; ; ;4;1;1;2;4;0921;273,577492513598;091953000301;09195300030100502;091953000301005021;202012
2;91953;000301;005;03;1;1;1;3;2;4;2;2;2;3;2;0;1;1;2; ; ;3;2;2;1;1;1;2;4;0921;273,577492513598;091953000301;09195300030100503;091953000301005031;202012
2;91953;000301;005;04;1;3;1;2;1;4;2;1;2;3;2;0;1;1;3; ; ;5; ; ;4;1;1;2;4;0921;273,577492513598;091953000301;09195300030100504;091953000301005041;202012
2;91953;000301;005;05;1;3;1;3;2;4;2;1;2;2;1;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0921;273,577492513598;091953000301;09195300030100505;091953000301005051;202012
2;91953;000301;005;06;1;1;1;2;2;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;4;3;1;2;1;0921;273,577492513598;091953000301;09195300030100506;091953000301005061;202012
2;91953;000301;005;07;1;1;1;2;3;4;2;1;2;1;0;0;1;1;2; ; ;5; ; ;4;1;1;2;5;0921;273,577492513598;091953000301;09195300030100507;091953000301005071;202012
2;91953;902601;009;01;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;153,41450417987;091953902601;09195390260100901;091953902601009011;202012
2;91953;902601;009;02;1;3;5;3;3;5;3;6;3;2;1;0;1;1;2; ; ;5; ; ;4;3;1;4;4;0923;153,41450417987;091953902601;09195390260100902;091953902601009021;202012
2;91953;902601;009;03;1;3;1;3;3;4;3;1;3;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;153,41450417987;091953902601;09195390260100903;091953902601009031;202012
2;91953;902601;009;04;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;153,41450417987;091953902601;09195390260100904;091953902601009041;202012
2;91953;902601;009;05;1;3;1;3;3;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;153,41450417987;091953902601;09195390260100905;091953902601009051;202012
2;91953;902601;009;09;1;3;1;2;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;153,41450417987;091953902601;09195390260100909;091953902601009091;202012
2;91953;902601;009;10;1;3;1;3;3;4;2;1;2;2;1;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;153,41450417987;091953902601;09195390260100910;091953902601009101;202012
2;92050;900102;005;01;1;3;1;3;1;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;2;1;1;2;4;0923;102,255071674253;092050900102;09205090010200501;092050900102005011;202012
2;92050;900102;005;02;1;4;1;3;3;4;2;1;2;2;1;0;2;1;2; ; ;5; ; ;4;1;1;4;4;0923;102,255071674253;092050900102;09205090010200502;092050900102005021;202012
2;92050;900102;005;03;1;3;1;3;3;4;3;1;3;2;1;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;102,255071674253;092050900102;09205090010200503;092050900102005031;202012
2;92050;900102;005;04;1;3;1;3;1;2;1;1;1;6;5;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0923;102,255071674253;092050900102;09205090010200504;092050900102005041;202012
2;92050;900102;005;05;1;3;1;3;2;7;3;1;2;1;0;0;2;1;3; ; ;5; ; ;4;3;1;4;4;0923;102,255071674253;092050900102;09205090010200505;092050900102005051;202012
2;92050;900102;005;06;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0923;102,255071674253;092050900102;09205090010200506;092050900102005061;202012
2;92050;900102;005;07;1;3;1;3;1;4;1;1;1;4;3;0;1;1;2; ; ;6; ; ;4;1;1;4;4;0923;102,255071674253;092050900102;09205090010200507;092050900102005071;202012
2;92053;900801;005;01;1;3;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;2;4;0922;532,211833077329;092053900801;09205390080100501;092053900801005011;202012
2;92053;900801;005;02;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;0922;532,211833077329;092053900801;09205390080100502;092053900801005021;202012
2;92053;900801;005;03;1;1;1;3;1;2;1;1;1;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;0922;532,211833077329;092053900801;09205390080100503;092053900801005031;202012
2;92053;900801;005;04;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;0922;532,211833077329;092053900801;09205390080100504;092053900801005041;202012
2;92053;900801;005;05;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;6;0922;532,211833077329;092053900801;09205390080100505;092053900801005051;202012
2;92053;900801;005;06;1;1;1;3;1;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;2;4;0922;532,211833077329;092053900801;09205390080100506;092053900801005061;202012
2;92053;900801;005;06;2;3;1;3;2;4;2;1;2;1;0;0;2;1;2; ; ;5; ; ;1;1;1;2;4;0922;532,211833077329;092053900801;09205390080100506;092053900801005062;202012
2;92053;900801;005;07;1;1;1;3;2;5;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;0922;532,211833077329;092053900801;09205390080100507;092053900801005071;202012
2;92055;901902;005;01;1;1;1;3;1;2;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;291,765111893488;092055901902;09205590190200501;092055901902005011;202012
2;92055;901902;005;02;1;1;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;291,765111893488;092055901902;09205590190200502;092055901902005021;202012
2;92055;901902;005;03;1;1;1;3;2;2;1;1;1;4;3;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0922;291,765111893488;092055901902;09205590190200503;092055901902005031;202012
2;92055;901902;005;04;1;3;5;3;3;4;2;5;2;2;1;0;1;1;3; ; ;5; ; ;4;3;1;4;5;0922;291,765111893488;092055901902;09205590190200504;092055901902005041;202012
2;92055;901902;005;05;1;3;1;3;2;2;2;1;2;5;4;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0922;291,765111893488;092055901902;09205590190200505;092055901902005051;202012
2;92055;901902;005;06;1;3;1;3;1;2;1;1;1;5;4;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0922;291,765111893488;092055901902;09205590190200506;092055901902005061;202012
2;92055;901902;005;07;1;1;2;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;291,765111893488;092055901902;09205590190200507;092055901902005071;202012
2;92056;900602;005;01;1;3;1;3;2;4;2;1;3;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;588,663220997851;092056900602;09205690060200501;092056900602005011;202012
2;92056;900602;005;02;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;588,663220997851;092056900602;09205690060200502;092056900602005021;202012
2;92056;900602;005;03;1;3;1;3;1;4;2;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;588,663220997851;092056900602;09205690060200503;092056900602005031;202012
2;92056;900602;005;04;1;3;1;3;2;4;2;1;3;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;588,663220997851;092056900602;09205690060200504;092056900602005041;202012
2;92056;900602;005;05;1;3;1;2;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;588,663220997851;092056900602;09205690060200505;092056900602005051;202012
2;92056;900602;005;06;1;3;5;3;2;5;3;6;2;2;1;0;2;1;3; ; ;1; ; ;2;3;1;2;4;0922;588,663220997851;092056900602;09205690060200506;092056900602005061;202012
2;92056;900602;005;07;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;4;5;0922;588,663220997851;092056900602;09205690060200507;092056900602005071;202012
1;92150;005101;009;01;1;3;2;3;2;4;2;1;2;2;1;0;1;1;2; ; ;1; ; ;1;1;1;2;5;0912;932,228237574893;092150005101;09215000510100901;092150005101009011;202012
1;92150;005101;009;04;1;1;1;2;1;4;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0912;932,228237574893;092150005101;09215000510100904;092150005101009041;202012
1;92150;005101;009;05;1;3;1;3;3;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;932,228237574893;092150005101;09215000510100905;092150005101009051;202012
1;92150;005101;009;06;1;1;1;2;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0912;932,228237574893;092150005101;09215000510100906;092150005101009061;202012
1;92150;005101;009;07;1;3;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;932,228237574893;092150005101;09215000510100907;092150005101009071;202012
1;92150;005101;009;10;1;1;1;2;2;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0912;932,228237574893;092150005101;09215000510100910;092150005101009101;202012
2;92250;900202;005;01;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;2;4;0923;444,286251464697;092250900202;09225090020200501;092250900202005011;202012
2;92250;900202;005;02;1;2;5;3;2;5;3;5;3;3;2;0;1;1;2; ; ;5; ; ;4;1;1;2;4;0923;444,286251464697;092250900202;09225090020200502;092250900202005021;202012
2;92250;900202;005;03;1;3;1;3;2;4;2;1;2;2;1;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;444,286251464697;092250900202;09225090020200503;092250900202005031;202012
2;92250;900202;005;04;1;3;1;3;3;4;2;1;2;2;1;0;1;1;2; ; ;5; ; ;4;1;1;4;4;0923;444,286251464697;092250900202;09225090020200504;092250900202005041;202012
2;92250;900202;005;05;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;2;1;1;2;4;0923;444,286251464697;092250900202;09225090020200505;092250900202005051;202012
2;92250;900202;005;06;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;2;4;0923;444,286251464697;092250900202;09225090020200506;092250900202005061;202012
2;92250;900202;005;07;1;3;1;3;2;4;2;1;2;2;1;0;1;1;2; ; ;5; ; ;4;1;1;4;5;0923;444,286251464697;092250900202;09225090020200507;092250900202005071;202012
1;92251;000102;005;01;1;1;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0911;1447,93977179831;092251000102;09225100010200501;092251000102005011;202012
1;92251;000102;005;02;1;1;1;3;2;4;2;1;2;2;1;0;1;1;2; ; ;1; ; ;1;2;1;2;4;0911;1447,93977179831;092251000102;09225100010200502;092251000102005021;202012
1;92251;000102;005;04;1;1;1;3;2;4;2;1;2;3;2;0;2;1;2; ; ;1; ; ;1;1;1;2;4;0911;1447,93977179831;092251000102;09225100010200504;092251000102005041;202012
1;92251;000102;005;05;1;1;1;3;1;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0911;1447,93977179831;092251000102;09225100010200505;092251000102005051;202012
1;92251;000102;005;06;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0911;1447,93977179831;092251000102;09225100010200506;092251000102005061;202012
1;92251;000102;005;07;1;1;1;3;3;3;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0911;1447,93977179831;092251000102;09225100010200507;092251000102005071;202012
1;92251;000102;005;08;1;1;5;3;2;4;2;5;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0911;1447,93977179831;092251000102;09225100010200508;092251000102005081;202012
2;92251;901202;005;01;1;1;1;3;2;4;3;1;3;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;1;0922;168,680700148246;092251901202;09225190120200501;092251901202005011;202012
2;92251;901202;005;02;1;3;1;3;2;4;1;1;1;2;1;0;1;1;2; ; ;5; ; ;4;1;1;2;4;0922;168,680700148246;092251901202;09225190120200502;092251901202005021;202012
2;92251;901202;005;03;1;3;4;6;3;4;3;1;2;2;1;0;2;4;3; ; ;5; ; ;4;3;1;4;5;0922;168,680700148246;092251901202;09225190120200503;092251901202005031;202012
2;92251;901202;005;04;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;168,680700148246;092251901202;09225190120200504;092251901202005041;202012
2;92251;901202;005;05;1;3;1;3;1;4;1;1;1;4;3;0;1;1;3; ; ;5; ; ;1;1;1;2;5;0922;168,680700148246;092251901202;09225190120200505;092251901202005051;202012
2;92251;901202;005;06;1;3;1;3;2;4;2;1;2;3;2;0;1;3;2; ; ;5; ; ;1;1;1;2;4;0922;168,680700148246;092251901202;09225190120200506;092251901202005061;202012
2;92251;901202;005;07;1;3;1;3;2;2;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;0922;168,680700148246;092251901202;09225190120200507;092251901202005071;202012
1;92350;000502;005;01;1;1;1;3;1;4;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;0912;2223,80881601925;092350000502;09235000050200501;092350000502005011;202012
1;92350;000502;005;02;1;1;1;3;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;2223,80881601925;092350000502;09235000050200502;092350000502005021;202012
1;92350;000502;005;03;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;2223,80881601925;092350000502;09235000050200503;092350000502005031;202012
1;92350;000502;005;04;1;1;1;3;2;4;2;1;2;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;0912;2223,80881601925;092350000502;09235000050200504;092350000502005041;202012
1;92350;000502;005;05;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;2223,80881601925;092350000502;09235000050200505;092350000502005051;202012
1;92350;000502;005;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;2223,80881601925;092350000502;09235000050200506;092350000502005061;202012
1;92350;000502;005;07;1;1;1;3;1;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;2223,80881601925;092350000502;09235000050200507;092350000502005071;202012
2;92350;901101;009;01;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;0922;449,009321958727;092350901101;09235090110100901;092350901101009011;202012
2;92350;901101;009;02;1;3;1;3;1;4;3;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0922;449,009321958727;092350901101;09235090110100902;092350901101009021;202012
2;92350;901101;009;03;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0922;449,009321958727;092350901101;09235090110100903;092350901101009031;202012
2;92350;901101;009;04;1;1;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;2;4;0922;449,009321958727;092350901101;09235090110100904;092350901101009041;202012
2;92350;901101;009;05;1;3;1;3;2;2;1;1;2;4;3;0;1;1;1; ; ;5; ; ;1;1;1;2;4;0922;449,009321958727;092350901101;09235090110100905;092350901101009051;202012
2;92350;901101;009;06;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0922;449,009321958727;092350901101;09235090110100906;092350901101009061;202012
2;92350;901101;009;07;1;3;1;3;1;2;1;1;1;3;2;0;1;1;2; ; ;5; ; ;1;1;1;4;4;0922;449,009321958727;092350901101;09235090110100907;092350901101009071;202012
1;92750;000303;005;01;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;1724,63216284511;092750000303;09275000030300501;092750000303005011;202012
1;92750;000303;005;02;1;1;2;1;1;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;0912;1724,63216284511;092750000303;09275000030300502;092750000303005021;202012
1;92750;000303;005;03;1;1;1;3;1;4;1;1;3;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;1724,63216284511;092750000303;09275000030300503;092750000303005031;202012
1;92750;000303;005;04;1;1;2;1;1;4;1;1;1;2;1;0;2;1;1; ; ;1; ; ;1;1;1;2;4;0912;1724,63216284511;092750000303;09275000030300504;092750000303005041;202012
1;92750;000303;005;05;1;1;2;1;2;2;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;1724,63216284511;092750000303;09275000030300505;092750000303005051;202012
1;92750;000303;005;06;1;1;2;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;1724,63216284511;092750000303;09275000030300506;092750000303005061;202012
1;92750;000303;005;07;1;1;2;3;3;4;3;1;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0912;1724,63216284511;092750000303;09275000030300507;092750000303005071;202012
1;92750;000702;009;01;1;1;1;3;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0911;3729,46687118749;092750000702;09275000070200901;092750000702009011;202012
1;92750;000702;009;03;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0911;3729,46687118749;092750000702;09275000070200903;092750000702009031;202012
1;92750;000702;009;04;1;1;1;3;3;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0911;3729,46687118749;092750000702;09275000070200904;092750000702009041;202012
1;92750;000702;009;05;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;0911;3729,46687118749;092750000702;09275000070200905;092750000702009051;202012
1;92750;000702;009;07;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;0911;3729,46687118749;092750000702;09275000070200907;092750000702009071;202012
1;92750;000702;009;08;1;1;2;1;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;0911;3729,46687118749;092750000702;09275000070200908;092750000702009081;202012
1;92750;000702;009;09;1;3;1;3;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;0911;3729,46687118749;092750000702;09275000070200909;092750000702009091;202012
1;100150;005502;009;01;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1013;2139,59093283452;100150005502;10015000550200901;100150005502009011;202012
1;100150;005502;009;02;1;1;1;4;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;1013;2139,59093283452;100150005502;10015000550200902;100150005502009021;202012
1;100150;005502;009;03;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;1013;2139,59093283452;100150005502;10015000550200903;100150005502009031;202012
1;100150;005502;009;04;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1013;2139,59093283452;100150005502;10015000550200904;100150005502009041;202012
1;100150;005502;009;05;1;1;1;2;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1013;2139,59093283452;100150005502;10015000550200905;100150005502009051;202012
1;100150;005502;009;06;1;1;1;1;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1013;2139,59093283452;100150005502;10015000550200906;100150005502009061;202012
1;100150;005502;009;08;1;1;1;3;2;4;3;1;2;2;1;0;1;1;1; ; ;1; ; ;1;2;1;2;5;1013;2139,59093283452;100150005502;10015000550200908;100150005502009081;202012
2;100152;900902;005;01;1;2;1;3;1;4;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;3;4;1021;342,718974748406;100152900902;10015290090200501;100152900902005011;202012
2;100152;900902;005;02;1;3;1;4;3;4;2;1;2;3;2;0;1;2;2; ; ;1; ; ;1;1;1;2;4;1021;342,718974748406;100152900902;10015290090200502;100152900902005021;202012
2;100152;900902;005;03;1;3;1;4;3;7;3;3;2;2;1;0;2;1;5;2; ;1; ; ;1;3;1;2;4;1021;342,718974748406;100152900902;10015290090200503;100152900902005031;202012
2;100152;900902;005;04;1;2;1;4;2;4;1;1;1;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;1021;342,718974748406;100152900902;10015290090200504;100152900902005041;202012
2;100152;900902;005;05;1;3;1;4;3;7;3;3;3;3;2;0;1;1;5;2; ;1; ; ;1;3;2;2;5;1021;342,718974748406;100152900902;10015290090200505;100152900902005051;202012
2;100152;900902;005;06;1;3;1;4;3;7;3;3;3;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;5;1021;342,718974748406;100152900902;10015290090200506;100152900902005061;202012
2;100152;900902;005;07;1;2;1;4;2;4;2;1;2;3;2;0;1;2;2; ; ;1; ; ;1;1;1;2;4;1021;342,718974748406;100152900902;10015290090200507;100152900902005071;202012
2;100153;000201;009;01;1;1;1;4;3;4;3;2;3;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1023;386,433662150437;100153000201;10015300020100901;100153000201009011;202012
2;100153;000201;009;02;1;3;1;4;2;4;2;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1023;386,433662150437;100153000201;10015300020100902;100153000201009021;202012
2;100153;000201;009;03;1;3;1;4;2;4;2;3;2;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;1023;386,433662150437;100153000201;10015300020100903;100153000201009031;202012
2;100153;000201;009;04;1;1;1;4;2;7;3;3;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1023;386,433662150437;100153000201;10015300020100904;100153000201009041;202012
2;100153;000201;009;06;1;3;1;4;3;4;3;1;3;1;1;0;2;1;1; ; ;1; ; ;1;1;2;2;4;1023;386,433662150437;100153000201;10015300020100906;100153000201009061;202012
2;100153;000201;009;07;1;3;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1023;386,433662150437;100153000201;10015300020100907;100153000201009071;202012
2;100153;000201;009;08;1;3;1;2;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1023;386,433662150437;100153000201;10015300020100908;100153000201009081;202012
2;100157;900601;009;01;1;1;1;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1023;146,23889052116;100157900601;10015790060100901;100157900601009011;202012
2;100157;900601;009;02;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;6;1023;146,23889052116;100157900601;10015790060100902;100157900601009021;202012
2;100157;900601;009;03;1;2;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1023;146,23889052116;100157900601;10015790060100903;100157900601009031;202012
2;100157;900601;009;04;1;2;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;2;2;4;1023;146,23889052116;100157900601;10015790060100904;100157900601009041;202012
2;100157;900601;009;05;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1023;146,23889052116;100157900601;10015790060100905;100157900601009051;202012
2;100157;900601;009;06;1;1;1;2;1;2;1;3;2;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;5;1023;146,23889052116;100157900601;10015790060100906;100157900601009061;202012
2;100157;900601;009;08;1;1;1;4;2;2;1;3;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1023;146,23889052116;100157900601;10015790060100908;100157900601009081;202012
2;100157;900801;005;01;1;2;1;2;3;7;3;1;3;2;1;0;1;1;2; ; ;1; ; ;2;1;1;2;4;1022;679,092331734694;100157900801;10015790080100501;100157900801005011;202012
